Target_genes	Elf4|Average	SRX2242847|Macrophages	SRX2242848|Macrophages	SRX2242849|Macrophages	SRX2242850|Macrophages	STRING
Mapk1ip1	87.000000	149	0	199	0	0
Esr1	87.000000	0	0	243	105	0
Efr3a	87.000000	348	0	0	0	0
Ctdsp2	87.000000	192	0	156	0	0
Zcchc8	86.750000	0	0	173	174	0
Wls	86.750000	221	0	126	0	0
Tmem71	86.750000	0	0	183	164	0
Ly6a	86.750000	0	0	172	175	0
Hsp90aa1	86.750000	347	0	0	0	0
Trpm7	86.500000	346	0	0	0	0
Trim6	86.500000	0	0	171	175	0
Prr19	86.500000	113	0	116	117	0
Pafah1b3	86.500000	113	0	116	117	0
Nup43	86.500000	171	0	175	0	0
Ltb4r1	86.500000	0	0	223	123	0
Il4i1	86.500000	133	0	213	0	0
Atp8b5	86.500000	0	0	346	0	0
Spn	86.250000	0	0	345	0	0
Smap1	86.250000	193	0	0	152	0
Slc25a35	86.250000	153	0	192	0	0
Plekho1	86.250000	118	0	227	0	0
Numa1	86.250000	0	0	207	138	0
Matn1	86.250000	0	0	345	0	0
Rsf1	86.000000	0	0	344	0	0
Aamdc	86.000000	0	0	344	0	0
Tnpo1	85.750000	136	0	207	0	0
Stag2	85.750000	183	0	160	0	0
Ppm1k	85.750000	0	0	236	107	0
Hccs	85.750000	343	0	0	0	0
Gm15246	85.750000	343	0	0	0	0
Tpk1	85.500000	342	0	0	0	0
Nudt9	85.500000	223	0	119	0	0
H1f4	85.500000	342	0	0	0	0
Sirpb1c	85.250000	0	0	203	138	0
Rbm4b	85.250000	115	0	226	0	0
Mad2l2	85.250000	0	0	153	188	0
Gtpbp8	85.250000	202	0	139	0	0
Ehmt1	85.250000	122	0	219	0	0
Dpp7	85.250000	0	0	168	173	0
Tubd1	85.000000	0	0	179	161	0
Rps6kb1	85.000000	0	0	179	161	0
Sertad2	84.750000	158	0	181	0	0
Esyt1	84.750000	171	0	168	0	0
Zfp777	84.500000	0	0	168	170	0
Serpina3i	84.500000	0	0	197	141	0
Pole2	84.500000	338	0	0	0	0
Nlgn2	84.500000	145	0	193	0	0
Mllt3	84.500000	0	0	131	207	0
Degs2	84.500000	0	0	168	170	0
Smagp	84.250000	105	0	232	0	0
Slc25a29	84.250000	158	0	0	179	0
Sla	84.250000	166	0	171	0	0
Pla2g2e	84.250000	122	0	215	0	0
Gm13030	84.250000	122	0	215	0	0
Evl	84.250000	0	0	0	337	0
Ctbs	84.250000	109	0	228	0	0
1700019D03Rik	84.250000	140	0	197	0	0
Sec14l1	84.000000	204	0	132	0	0
Pkdcc	84.000000	0	0	336	0	0
9530077C05Rik	84.000000	0	0	201	135	0
Tfap4	83.750000	163	0	172	0	0
Rpain	83.750000	112	0	134	89	0
Ppie	83.750000	236	0	99	0	0
Osbpl11	83.750000	189	0	146	0	0
Mdm2	83.750000	335	0	0	0	0
Ythdc1	83.500000	166	0	168	0	0
Uap1	83.500000	334	0	0	0	0
Kdm4b	83.500000	113	0	221	0	0
Hnrnpa1	83.500000	148	0	186	0	0
Flywch2	83.500000	128	0	206	0	0
Elf1	83.500000	0	0	334	0	0
Crocc2	83.500000	0	0	164	170	0
Cetn4	83.500000	183	0	0	151	0
Cbx5	83.500000	148	0	186	0	0
Bbs12	83.500000	183	0	0	151	0
Lsm14a	83.250000	0	0	162	171	0
Hdhd2	83.250000	333	0	0	0	0
Cxcr3	83.250000	0	0	333	0	0
Tgm6	83.000000	0	0	332	0	0
Rsph1	83.000000	144	0	188	0	0
Pvrig	83.000000	0	0	332	0	0
Noc4l	83.000000	332	0	0	0	0
Fgd2	83.000000	174	0	158	0	0
Ddx51	83.000000	332	0	0	0	0
Ddi2	83.000000	143	0	189	0	0
Cipc	83.000000	168	0	164	0	0
Tbc1d20	82.750000	187	0	144	0	0
Hmcn1	82.750000	0	0	203	128	0
Fam71f1	82.750000	145	0	186	0	0
Fam219b	82.750000	126	0	205	0	0
F7	82.750000	0	0	106	225	0
Trim25	82.500000	163	0	0	167	0
Mex3a	82.500000	149	0	181	0	0
Il20rb	82.500000	0	0	0	330	0
Fbxl5	82.500000	0	0	164	166	0
Erlec1	82.500000	330	0	0	0	0
E030018B13Rik	82.500000	0	0	330	0	0
Asb3	82.500000	330	0	0	0	0
Asb2	82.500000	0	0	175	155	0
Noct	82.250000	116	0	104	109	0
Ivd	82.250000	140	0	189	0	0
Hsd17b4	82.250000	0	0	184	145	0
Tspoap1	82.000000	0	0	158	170	0
Trmt13	82.000000	0	0	328	0	0
Supt5	82.000000	328	0	0	0	0
Smc4	82.000000	0	0	163	165	0
Scaf4	82.000000	193	0	135	0	0
Pten	82.000000	179	0	149	0	0
Nudt16l1	82.000000	142	0	186	0	0
Ift80	82.000000	0	0	163	165	0
Cpsf1	82.000000	328	0	0	0	0
Zbtb14	81.750000	179	0	148	0	0
Pcdh7	81.750000	0	0	218	109	0
Nav2	81.750000	0	0	178	149	0
Map2k5	81.750000	179	0	148	0	0
Gna13	81.750000	0	0	149	178	0
Dync1h1	81.750000	0	0	327	0	0
Dipk1a	81.750000	129	0	198	0	0
Ccdc80	81.750000	0	0	206	121	0
Zfp970	81.500000	0	0	326	0	0
Sigirr	81.500000	122	0	204	0	0
Msh2	81.500000	158	0	168	0	0
Pxt1	81.250000	167	0	0	158	0
Mxra8	81.250000	115	0	210	0	0
Mctp1	81.250000	0	0	180	145	0
Kctd7	81.250000	121	0	204	0	0
Cwh43	81.250000	0	0	0	325	0
Bicd2	81.250000	167	0	158	0	0
Pex3	81.000000	0	0	209	115	0
Gpn3	81.000000	148	0	176	0	0
Fam216a	81.000000	148	0	176	0	0
C2cd2	81.000000	324	0	0	0	0
Appl1	81.000000	0	0	230	94	0
Adat2	81.000000	0	0	209	115	0
Srsf3	80.750000	323	0	0	0	0
Olfr692	80.750000	158	0	165	0	0
Gm5901	80.750000	158	0	165	0	0
Cmip	80.750000	188	0	135	0	0
Mos	80.500000	322	0	0	0	0
Cfap45	80.500000	0	0	322	0	0
Trim44	80.250000	0	0	321	0	0
Pdcd4	80.250000	128	0	193	0	0
Oxtr	80.250000	0	0	321	0	0
Mccc1	80.250000	193	0	128	0	0
Tmpo	80.000000	0	0	207	113	0
Slc7a7	80.000000	134	0	186	0	0
Scaf11	80.000000	320	0	0	0	0
Rps6ka3	80.000000	178	0	142	0	0
Fbxw4	80.000000	320	0	0	0	0
Dse	80.000000	0	0	214	106	0
Tmem131	79.750000	170	0	149	0	0
Tef	79.750000	177	0	142	0	0
Rab33b	79.750000	319	0	0	0	0
Mettl7a1	79.750000	0	0	319	0	0
Aars	79.750000	0	0	319	0	0
Zc3h8	79.500000	318	0	0	0	0
Wac	79.500000	318	0	0	0	0
Pop4	79.500000	0	0	246	72	0
Pnck	79.500000	140	0	178	0	0
Gm4724	79.500000	131	0	187	0	0
Gm2026	79.500000	131	0	187	0	0
Gm2007	79.500000	131	0	187	0	0
Gm14434	79.500000	131	0	187	0	0
Gm14430	79.500000	131	0	187	0	0
Gm14308	79.500000	131	0	187	0	0
Dennd6a	79.500000	318	0	0	0	0
Trap1a	79.250000	149	0	168	0	0
Spcs3	79.250000	317	0	0	0	0
Rft1	79.250000	317	0	0	0	0
Hhat	79.250000	317	0	0	0	0
Fam71e1	79.250000	317	0	0	0	0
Emc10	79.250000	317	0	0	0	0
Cbx8	79.250000	158	0	159	0	0
Tmem235	79.000000	0	0	316	0	0
Pola2	79.000000	123	0	193	0	0
Mnat1	79.000000	0	0	154	162	0
Gpr85	79.000000	0	0	109	207	0
Top1mt	78.750000	87	0	228	0	0
Klf7	78.750000	136	0	0	179	0
Gm33989	78.750000	122	0	193	0	0
Wfdc3	78.500000	314	0	0	0	0
Tpp1	78.500000	137	0	177	0	0
Siah2	78.500000	0	0	314	0	0
Pdha1	78.500000	146	0	168	0	0
Dnttip1	78.500000	314	0	0	0	0
C3	78.500000	0	144	0	170	0
Tnrc18	78.250000	120	0	193	0	0
Slc25a37	78.250000	0	0	145	168	0
Mat2a	78.250000	313	0	0	0	0
Gpr35	78.250000	0	0	182	131	0
Fbxl18	78.250000	313	0	0	0	0
Clk1	78.250000	0	0	147	166	0
Stap2	78.000000	136	0	176	0	0
Rsbn1l	78.000000	160	0	152	0	0
Prmt5	78.000000	170	0	142	0	0
Ndufa6	78.000000	164	0	148	0	0
Mpnd	78.000000	136	0	176	0	0
Bola3	78.000000	312	0	0	0	0
Hspa5	77.750000	0	0	311	0	0
Donson	77.750000	0	0	311	0	0
Upf1	77.500000	179	0	131	0	0
Tmem245	77.500000	0	0	167	143	0
Ndufaf2	77.500000	105	0	205	0	0
Iqcf4	77.500000	0	0	310	0	0
Iqcf3	77.500000	0	0	310	0	0
Huwe1	77.500000	0	0	310	0	0
Hnrnph1	77.500000	310	0	0	0	0
Bik	77.500000	0	0	310	0	0
Setdb2	77.250000	309	0	0	0	0
Pigx	77.250000	101	0	208	0	0
Kdsr	77.250000	180	0	129	0	0
Gm45935	77.250000	309	0	0	0	0
Esrp2	77.250000	149	0	160	0	0
Cep19	77.250000	101	0	208	0	0
Cab39l	77.250000	309	0	0	0	0
Abcb1b	77.250000	105	0	204	0	0
Sbp	77.000000	161	0	147	0	0
Sall2	77.000000	0	0	308	0	0
Kcnn1	77.000000	0	0	308	0	0
Micall1	76.750000	173	0	134	0	0
Map3k2	76.750000	307	0	0	0	0
Cxcl9	76.750000	0	0	103	204	0
Art3	76.750000	0	0	103	204	0
Trem2	76.500000	121	0	185	0	0
Ints7	76.500000	170	0	136	0	0
Dtl	76.500000	170	0	136	0	0
Zfp768	76.250000	305	0	0	0	0
Vipr1	76.250000	0	0	305	0	0
Slc25a39	76.250000	0	0	159	146	0
Rbm22	76.250000	305	0	0	0	0
Ninj1	76.250000	0	0	305	0	0
Napepld	76.250000	305	0	0	0	0
Itgal	76.250000	0	0	107	198	0
Gm1070	76.250000	138	0	167	0	0
Ticam2	76.000000	149	0	0	155	0
Prdm15	76.000000	304	0	0	0	0
Med16	76.000000	134	0	170	0	0
Spaca9	75.750000	122	0	181	0	0
Rpp30	75.750000	0	0	198	105	0
Rpp14	75.750000	126	0	177	0	0
Htd2	75.750000	126	0	177	0	0
Armc12	75.750000	0	0	198	105	0
Ak8	75.750000	122	0	181	0	0
Ppm1f	75.500000	302	0	0	0	0
Pin4	75.500000	0	0	302	0	0
Ino80d	75.500000	190	0	112	0	0
Fam136a	75.500000	133	0	169	0	0
S100b	75.250000	115	0	186	0	0
Rbm12	75.250000	301	0	0	0	0
Pstpip1	75.250000	0	0	301	0	0
Dus1l	75.250000	301	0	0	0	0
Cpne1	75.250000	301	0	0	0	0
Tatdn3	75.000000	165	0	135	0	0
Rragb	75.000000	113	0	187	0	0
Nsl1	75.000000	165	0	135	0	0
Mrpl3	75.000000	0	0	300	0	0
Cox7a2l	75.000000	0	0	300	0	0
Zpbp2	74.750000	299	0	0	0	0
Tspan32	74.750000	143	0	156	0	0
Tex44	74.750000	0	0	173	126	0
Ppp2ca	74.750000	299	0	0	0	0
Pde6d	74.750000	0	0	299	0	0
Kif13b	74.750000	0	0	299	0	0
Josd1	74.750000	0	0	205	94	0
Ikzf3	74.750000	299	0	0	0	0
Cops7b	74.750000	0	0	299	0	0
Btbd1	74.750000	0	0	136	163	0
Ammecr1l	74.750000	77	0	222	0	0
Zdhhc14	74.500000	110	0	188	0	0
Slc30a5	74.500000	298	0	0	0	0
Slain2	74.500000	298	0	0	0	0
Ripor1	74.500000	0	0	298	0	0
Il10rb	74.500000	143	0	155	0	0
Arl10	74.500000	96	0	202	0	0
Vgf	74.250000	167	0	130	0	0
Tmem42	74.250000	0	0	142	155	0
Ppfibp2	74.250000	88	0	209	0	0
Ms4a4c	74.250000	0	0	148	149	0
Hbs1l	74.250000	297	0	0	0	0
Ercc6l	74.250000	207	0	90	0	0
Adam3	74.250000	0	0	159	138	0
Otos	74.000000	0	0	152	144	0
Eef2	74.000000	296	0	0	0	0
Dynlt1f	74.000000	130	0	166	0	0
Dynlt1c	74.000000	130	0	166	0	0
Ddx3y	74.000000	0	0	115	181	0
Xrcc5	73.750000	0	0	159	136	0
Ndufaf4	73.750000	127	0	168	0	0
H2bc21	73.750000	139	0	156	0	0
H2ac21	73.750000	139	0	156	0	0
H2ac20	73.750000	139	0	156	0	0
Avpi1	73.750000	0	0	295	0	0
Zfp639	73.500000	0	0	294	0	0
Tspan17	73.500000	294	0	0	0	0
Trim62	73.500000	294	0	0	0	0
Racgap1	73.500000	0	0	294	0	0
Notch1	73.500000	0	0	134	160	0
B2m	73.500000	0	0	294	0	0
Rhoj	73.250000	0	0	168	125	0
Macrod1	73.250000	0	0	293	0	0
H2-T24	73.250000	104	0	189	0	0
Coa7	73.250000	123	0	170	0	0
Slc1a2	73.000000	0	0	0	292	0
Samd4	73.000000	0	0	148	144	0
Pycr2	73.000000	123	0	169	0	0
Prkab2	73.000000	292	0	0	0	0
Noxo1	72.750000	0	0	291	0	0
Ndfip2	72.750000	291	0	0	0	0
Gfer	72.750000	0	0	291	0	0
Slc36a4	72.500000	0	0	290	0	0
Hace1	72.500000	290	0	0	0	0
Esco1	72.500000	290	0	0	0	0
Tdp2	72.250000	289	0	0	0	0
Mettl2	72.250000	0	0	289	0	0
Acot13	72.250000	289	0	0	0	0
Tle1	72.000000	0	0	200	88	0
Theg	72.000000	0	0	288	0	0
Srxn1	72.000000	136	0	152	0	0
Slco4a1	72.000000	161	0	127	0	0
Plcg2	72.000000	288	0	0	0	0
Cdh5	72.000000	88	0	200	0	0
Carnmt1	72.000000	288	0	0	0	0
Setd2	71.750000	0	0	116	171	0
Prpf39	71.750000	0	0	0	287	0
Plekhf1	71.750000	131	0	156	0	0
Mgat4f	71.750000	0	0	287	0	0
Ifi205	71.750000	0	0	0	287	0
Gna11	71.750000	287	0	0	0	0
Cemip2	71.750000	0	0	176	111	0
Tchh	71.500000	286	0	0	0	0
Slamf7	71.500000	150	0	136	0	0
Mfsd7a	71.500000	0	0	286	0	0
4930402F06Rik	71.500000	158	0	128	0	0
Trdmt1	71.250000	285	0	0	0	0
Slc30a3	71.250000	0	0	285	0	0
Rfc4	71.250000	131	0	154	0	0
Ccnq	71.250000	186	0	99	0	0
Zfp74	71.000000	284	0	0	0	0
Zfp39	71.000000	192	0	92	0	0
Eepd1	71.000000	0	0	135	149	0
Olfr551	70.750000	0	0	283	0	0
Irf5	70.750000	0	0	151	132	0
Impdh1	70.750000	0	0	283	0	0
Frs2	70.750000	283	0	0	0	0
Ccdc30	70.750000	283	0	0	0	0
Tle4	70.500000	282	0	0	0	0
Rnf214	70.500000	282	0	0	0	0
Pcsk7	70.500000	282	0	0	0	0
Necab2	70.500000	0	0	0	282	0
Nckap1	70.500000	0	0	166	116	0
Mical1	70.500000	0	0	282	0	0
Lysmd3	70.500000	282	0	0	0	0
Il15	70.500000	0	0	282	0	0
Cry2	70.500000	0	0	118	164	0
Ccdc166	70.500000	134	0	148	0	0
Atp2a3	70.500000	0	0	282	0	0
Zfp870	70.250000	0	0	193	88	0
Tsen54	70.250000	123	0	158	0	0
Rasl11a	70.250000	281	0	0	0	0
Pkn2	70.250000	0	0	0	281	0
Itpr2	70.250000	149	0	132	0	0
Caskin2	70.250000	123	0	158	0	0
Agtrap	70.250000	281	0	0	0	0
Sash1	70.000000	0	0	151	129	0
Polr3e	70.000000	280	0	0	0	0
Pitpna	70.000000	0	0	140	140	0
Mrto4	70.000000	280	0	0	0	0
Emc1	70.000000	280	0	0	0	0
Clba1	70.000000	280	0	0	0	0
Angptl7	70.000000	0	0	280	0	0
Ylpm1	69.750000	279	0	0	0	0
Vcl	69.750000	0	0	157	122	0
Slc39a2	69.750000	0	0	168	111	0
Oaz2	69.750000	0	0	81	198	0
Mrfap1	69.750000	0	0	279	0	0
Cmc2	69.750000	137	0	142	0	0
Cenpn	69.750000	137	0	142	0	0
Slc11a1	69.500000	0	0	150	128	0
Ccnb1	69.500000	278	0	0	0	0
Alg9	69.500000	0	0	278	0	0
Tigd2	69.250000	277	0	0	0	0
Rnaset2b	69.250000	0	0	150	127	0
Rnaset2a	69.250000	0	0	150	127	0
Pgm1	69.250000	277	0	0	0	0
Gltp	69.250000	277	0	0	0	0
Nupl2	69.000000	0	0	140	136	0
Minpp1	69.000000	276	0	0	0	0
Gyg	69.000000	276	0	0	0	0
Braf	69.000000	0	0	146	130	0
Arsi	69.000000	0	0	276	0	0
Arg2	69.000000	0	0	0	276	0
A630023A22Rik	69.000000	0	0	276	0	0
Pyroxd2	68.750000	0	0	275	0	0
Noc2l	68.750000	176	0	99	0	0
Klhl17	68.750000	176	0	99	0	0
Eefsec	68.750000	275	0	0	0	0
Ankrd63	68.750000	0	0	275	0	0
Abhd6	68.750000	0	0	0	275	0
Cdca4	68.500000	274	0	0	0	0
Tmem70	68.250000	273	0	0	0	0
Sgca	68.250000	134	0	139	0	0
Mettl7a3	68.250000	0	0	129	144	0
Ttll13	68.000000	161	0	111	0	0
Smarca5	68.000000	272	0	0	0	0
Agap2	68.000000	109	0	163	0	0
Faf1	67.750000	271	0	0	0	0
Zfp236	67.500000	270	0	0	0	0
Stau1	67.500000	270	0	0	0	0
2610301B20Rik	67.500000	0	0	270	0	0
Zkscan17	67.250000	269	0	0	0	0
Tmem91	67.000000	0	0	144	124	0
Stk32c	67.000000	157	0	111	0	0
Stag3	67.000000	122	0	146	0	0
Plk2	67.000000	0	0	268	0	0
Pla2r1	67.000000	0	0	0	268	0
Lrrc27	67.000000	157	0	111	0	0
Gpc2	67.000000	122	0	146	0	0
Dusp22	67.000000	0	0	167	101	0
C1qtnf9	67.000000	0	0	127	141	0
Asb13	67.000000	0	0	0	268	0
Tbc1d25	66.750000	0	0	267	0	0
Rtl8b	66.750000	0	0	267	0	0
Cxcl10	66.750000	0	0	89	178	0
Cma2	66.750000	0	0	267	0	0
Cma1	66.750000	0	0	267	0	0
Acsl1	66.750000	267	0	0	0	0
Prok1	66.500000	96	0	0	170	0
Pacsin2	66.500000	0	0	184	82	0
Neurl4	66.500000	0	0	155	111	0
Dis3l2	66.500000	266	0	0	0	0
Dgat2	66.500000	0	0	266	0	0
A630076J17Rik	66.500000	96	0	0	170	0
2810408A11Rik	66.500000	0	0	155	111	0
Tysnd1	66.250000	182	0	83	0	0
Sort1	66.250000	118	0	147	0	0
Lipo3	66.250000	265	0	0	0	0
H1f0	66.250000	265	0	0	0	0
Gm14288	66.250000	88	0	177	0	0
Gcat	66.250000	265	0	0	0	0
Ttpal	66.000000	122	0	0	142	0
Tsku	66.000000	0	0	169	95	0
Slc26a8	66.000000	0	0	188	76	0
Ola1	66.000000	159	0	105	0	0
Mical2	66.000000	96	0	168	0	0
Mapk14	66.000000	0	0	188	76	0
Eci2	66.000000	165	0	99	0	0
Srp68	65.750000	126	0	137	0	0
Plekhn1	65.750000	0	0	115	148	0
Mcat	65.750000	0	0	263	0	0
Lcp1	65.750000	0	0	188	75	0
Tuba1b	65.500000	0	0	122	140	0
Trim13	65.500000	0	0	0	262	0
Tbxas1	65.500000	0	0	262	0	0
Rrm2	65.500000	0	0	155	107	0
Mark3	65.500000	262	0	0	0	0
Dnm1l	65.500000	262	0	0	0	0
Dhrs3	65.500000	100	0	162	0	0
Clec9a	65.500000	0	0	152	110	0
Atp1b3	65.500000	262	0	0	0	0
Tbc1d19	65.250000	0	0	261	0	0
Pbk	65.250000	0	0	150	111	0
Gbp4	65.250000	0	0	0	261	0
Clcn3	65.250000	140	0	121	0	0
Tm2d3	65.000000	260	0	0	0	0
Ggt7	65.000000	123	0	137	0	0
Bcor	65.000000	0	0	260	0	0
Acss2	65.000000	123	0	137	0	0
Zfp592	64.750000	0	0	147	112	0
Teddm1a	64.750000	0	0	259	0	0
Pdia6	64.750000	259	0	0	0	0
Fcgrt	64.750000	0	0	259	0	0
Tmed9	64.500000	258	0	0	0	0
Phlda3	64.500000	258	0	0	0	0
Llgl2	64.250000	257	0	0	0	0
Klhdc2	64.250000	257	0	0	0	0
Gm29797	64.250000	0	0	257	0	0
Gkn3	64.250000	0	0	257	0	0
Fndc3b	64.250000	0	0	257	0	0
Esyt2	64.250000	257	0	0	0	0
Amigo1	64.250000	0	0	257	0	0
Smim10l1	64.000000	256	0	0	0	0
Shmt1	64.000000	113	0	143	0	0
Hagh	64.000000	0	0	256	0	0
Fahd1	64.000000	0	0	256	0	0
Wdr31	63.750000	140	0	115	0	0
Smurf1	63.750000	0	0	255	0	0
Rnf150	63.750000	113	0	142	0	0
Ptpra	63.750000	0	0	255	0	0
Nprl3	63.750000	0	0	0	255	0
Kash5	63.750000	105	0	150	0	0
Jak3	63.750000	124	0	131	0	0
Hba-x	63.750000	0	0	0	255	0
Gm7609	63.750000	0	0	0	255	0
Zmat3	63.500000	254	0	0	0	0
Ssna1	63.500000	254	0	0	0	0
Ctps	63.500000	254	0	0	0	0
Cacna1a	63.500000	254	0	0	0	0
Anapc2	63.500000	254	0	0	0	0
Qrich1	63.250000	118	0	135	0	0
Fbxl17	63.250000	253	0	0	0	0
Rdh11	63.000000	72	0	180	0	0
Ipo9	63.000000	0	0	252	0	0
Zswim7	62.750000	0	0	251	0	0
Ttc19	62.750000	0	0	251	0	0
Sult6b2	62.750000	0	0	0	251	0
Slfn1	62.750000	0	0	0	251	0
Itpripl1	62.750000	107	0	144	0	0
Ftl1	62.750000	0	0	143	108	0
Art2b	62.750000	122	0	129	0	0
Zfp956	62.500000	113	0	137	0	0
Srm	62.500000	250	0	0	0	0
Ninj2	62.500000	0	0	250	0	0
H2bc13	62.500000	0	0	250	0	0
H2ac13	62.500000	0	0	250	0	0
Nab2	62.250000	110	0	0	139	0
Ccsap	62.250000	249	0	0	0	0
Smpd2	62.000000	248	0	0	0	0
Slco3a1	62.000000	0	0	146	102	0
Ppil6	62.000000	248	0	0	0	0
Plxna1	62.000000	0	0	248	0	0
Nfyb	62.000000	248	0	0	0	0
Folr1	62.000000	0	0	248	0	0
Cpd	62.000000	0	0	0	248	0
Zfp976	61.750000	0	0	247	0	0
Zfp788	61.750000	0	0	247	0	0
Tmem231	61.750000	0	0	247	0	0
Snrnp25	61.750000	0	0	247	0	0
Il9r	61.750000	0	0	247	0	0
Gm35588	61.750000	0	0	247	0	0
Ankrd9	61.750000	0	0	247	0	0
Baz2b	61.500000	0	0	0	246	0
Amfr	61.500000	0	0	246	0	0
Trim24	61.250000	0	0	245	0	0
Abtb2	61.250000	0	0	0	245	0
Pmpca	61.000000	244	0	0	0	0
Ids	61.000000	0	0	244	0	0
Gng2	61.000000	0	0	244	0	0
Gm4925	61.000000	0	0	136	108	0
Entr1	61.000000	244	0	0	0	0
Celf1	61.000000	0	0	102	142	0
Arl1	61.000000	0	0	136	108	0
Spats2	60.750000	0	0	243	0	0
Cks2	60.750000	115	0	128	0	0
Upf3a	60.500000	242	0	0	0	0
Tspan8	60.500000	0	0	242	0	0
St8sia4	60.500000	0	0	152	90	0
Plcd3	60.500000	0	0	242	0	0
Acbd4	60.500000	0	0	242	0	0
Prkce	60.250000	0	0	0	241	0
Magoh	60.250000	0	0	241	0	0
Lix1l	60.250000	0	0	241	0	0
Cpne2	60.250000	241	0	0	0	0
Cfb	60.250000	0	0	0	241	0
Bmt2	60.250000	241	0	0	0	0
Ano9	60.250000	0	0	241	0	0
4930550C14Rik	60.250000	0	0	241	0	0
Csde1	60.000000	67	0	173	0	0
Tctn3	59.750000	0	0	239	0	0
Sub1	59.750000	239	0	0	0	0
Rgs18	59.750000	125	0	114	0	0
Gm17455	59.750000	125	0	114	0	0
Gh	59.750000	0	0	239	0	0
Cbl	59.750000	0	0	239	0	0
Bloc1s5	59.750000	239	0	0	0	0
St6gal1	59.500000	0	0	238	0	0
Slamf6	59.500000	0	0	132	106	0
Septin1	59.500000	0	0	112	126	0
Rmi1	59.500000	238	0	0	0	0
Reps1	59.500000	0	0	127	111	0
Ptprs	59.500000	113	0	125	0	0
Prg4	59.500000	0	0	114	124	0
Hnrnpk	59.500000	238	0	0	0	0
Dnttip2	59.500000	0	0	238	0	0
Snrpf	59.250000	0	0	109	128	0
Nr0b2	59.250000	113	0	124	0	0
Nmd3	59.250000	0	0	237	0	0
Mmp13	59.250000	0	0	237	0	0
Fhit	59.250000	0	0	237	0	0
Ctnnb1	59.250000	0	0	237	0	0
Blvra	59.250000	237	0	0	0	0
Wdr38	59.000000	0	0	236	0	0
Slf2	59.000000	236	0	0	0	0
Slc25a36	59.000000	236	0	0	0	0
Slc16a4	59.000000	0	0	236	0	0
Rabep1	59.000000	154	0	82	0	0
Pgls	59.000000	0	0	100	136	0
Nexn	59.000000	0	0	236	0	0
Ggt1	59.000000	0	0	236	0	0
Dennd6b	59.000000	236	0	0	0	0
Ccr2	59.000000	0	0	236	0	0
Aebp2	59.000000	0	0	236	0	0
Actr5	58.750000	235	0	0	0	0
Wipi1	58.500000	0	0	234	0	0
Wfdc13	58.500000	0	0	234	0	0
Sox18	58.500000	0	0	234	0	0
Ube2d1	58.250000	233	0	0	0	0
Styx	58.250000	0	0	233	0	0
Sos1	58.250000	233	0	0	0	0
Slc7a11	58.250000	0	0	0	233	0
Scp2	58.250000	0	0	233	0	0
Qprt	58.250000	0	0	233	0	0
Lin7b	58.250000	0	0	233	0	0
Dhx40	58.250000	233	0	0	0	0
Zc2hc1a	58.000000	232	0	0	0	0
Itga4	58.000000	0	0	232	0	0
Gbp2b	58.000000	0	0	232	0	0
Clic5	58.000000	0	0	0	232	0
Zfp81	57.750000	0	0	231	0	0
Tubgcp6	57.750000	113	0	118	0	0
Fancc	57.750000	231	0	0	0	0
Arfgap3	57.750000	231	0	0	0	0
Stmn4	57.500000	0	0	132	98	0
Pi4kb	57.500000	102	0	128	0	0
Nfrkb	57.500000	230	0	0	0	0
Mrpl23	57.500000	129	0	101	0	0
Etnk1	57.500000	0	0	98	132	0
Armc3	57.500000	0	0	230	0	0
Zfp174	57.250000	0	0	229	0	0
Tlr5	57.250000	0	0	229	0	0
Psmg4	57.250000	229	0	0	0	0
Prkca	57.250000	229	0	0	0	0
Pgrmc2	57.250000	229	0	0	0	0
Nme6	57.250000	0	0	148	81	0
Mfsd13a	57.250000	0	0	229	0	0
Lats1	57.250000	229	0	0	0	0
Gipc1	57.250000	0	0	229	0	0
Fut11	57.250000	229	0	0	0	0
Parp6	57.000000	0	0	228	0	0
Zfp282	56.750000	0	0	227	0	0
Wdr7	56.750000	0	0	227	0	0
Saa1	56.750000	0	0	0	227	0
Nacc2	56.750000	0	0	227	0	0
Mrpl42	56.750000	0	0	227	0	0
Itgb1bp2	56.750000	0	0	99	128	0
Guk1	56.750000	227	0	0	0	0
Csnk2a2	56.750000	227	0	0	0	0
Cd151	56.750000	0	0	227	0	0
Cask	56.750000	227	0	0	0	0
Rab33a	56.500000	0	0	0	226	0
Arid1b	56.500000	0	0	226	0	0
Aifm1	56.500000	0	0	0	226	0
Paqr8	56.250000	0	0	225	0	0
Lsm14b	56.250000	225	0	0	0	0
Klhl23	56.250000	0	0	225	0	0
Caml	56.250000	0	0	225	0	0
Cabp1	56.000000	0	0	224	0	0
Zhx1	55.750000	223	0	0	0	0
Rc3h2	55.750000	0	0	223	0	0
Ltb4r2	55.750000	0	0	223	0	0
Cideb	55.750000	0	0	223	0	0
Abl2	55.750000	0	0	223	0	0
Dpy30	55.500000	0	0	222	0	0
Cmpk1	55.500000	222	0	0	0	0
Trio	55.250000	221	0	0	0	0
Smad7	55.250000	0	0	78	143	0
Pspc1	55.250000	0	0	105	116	0
Hacd2	55.250000	221	0	0	0	0
Eif4g1	55.250000	221	0	0	0	0
Cass4	55.250000	0	0	221	0	0
Brd1	55.250000	0	0	221	0	0
AI597479	55.250000	221	0	0	0	0
Stim2	55.000000	0	0	0	220	0
